question	label
我最近正在研究东晋时期的历史，对桓玄的生平非常感兴趣。我偶然看到他的某些成就，他篡位建立了桓楚政权，消灭了殷仲堪和杨佺期。但关于他的出生日期、逝世日期和他曾经在位的时间以及年号，我还不是很清楚，你能帮我查查吗？该问题的答案在知识库中对应的三元组为['桓玄 ||| 出生日期 ||| 公元369年', '桓玄 ||| 逝世日期 ||| 公元404年6月19日', '桓玄 ||| 在位 ||| 403年－404年', '桓玄 ||| 年号 ||| 永始：403年十二月-404年']。这样对吗？	1
我最近正在研究东晋时期的历史，对桓玄的生平非常感兴趣。我偶然看到他的某些成就，他篡位建立了桓楚政权，消灭了殷仲堪和杨佺期。但关于他的出生日期、逝世日期和他曾经在位的时间以及年号，我还不是很清楚，你能帮我查查吗？该问题的答案在知识库中对应的三元组为['殷仲堪 ||| 去世年月 ||| 公元399年', '殷仲堪 ||| 逝世日期 ||| 399年', '殷仲堪 ||| 逝世日期 ||| 399年', '殷仲堪 ||| 逝世日期 ||| 399年', '殷仲堪 ||| 职业 ||| 官员']。这样对吗？	0
我感觉我记得有个挪威籍的足球运动员，身高大概175厘米，我有点模糊记得，他的名字中可能有布里克斯这个词，而他的英文名我更是一片空白。我也不太清楚他具体的出生年月，早些年代我记得他的职业更是一片空白。你能帮忙补充一下这些信息吗？该问题的答案在知识库中对应的三元组为['布里克斯 ||| 英文名 ||| KristianBrix', '布里克斯 ||| 出生年月 ||| 1990年6月12日', '布里克斯 ||| 职业 ||| 足球']。这样对吗？	1
"我感觉我记得有个挪威籍的足球运动员，身高大概175厘米，我有点模糊记得，他的名字中可能有布里克斯这个词，而他的英文名我更是一片空白。我也不太清楚他具体的出生年月，早些年代我记得他的职业更是一片空白。你能帮忙补充一下这些信息吗？该问题的答案在知识库中对应的三元组为[""布里克斯 ||| 英文名称 ||| Bric'S"", '布里克斯 ||| 身高 ||| 175厘米', '布里克斯 ||| 别名 ||| 布里克斯', '布里克斯 ||| 出生年月 ||| 1990年6月12日', '布里克斯 ||| 职业 ||| 足球']。这样对吗？"	0
最近我听了一首歌，是由一位名叫苏素的歌手演唱的，我很喜欢他的嗓音，很独特。但是我对他的一些基本信息并不太清楚，比如他的出生年月，以及他的血型和身高，你能帮我查一下吗？该问题的答案在知识库中对应的三元组为['苏素 ||| 出生年月 ||| 5月18日', '苏素 ||| 血型 ||| O', '苏素 ||| 身高 ||| 175厘米']。这样对吗？	1
最近我听了一首歌，是由一位名叫苏素的歌手演唱的，我很喜欢他的嗓音，很独特。但是我对他的一些基本信息并不太清楚，比如他的出生年月，以及他的血型和身高，你能帮我查一下吗？该问题的答案在知识库中对应的三元组为['苏素 ||| 身高 ||| 175厘米', '苏素 ||| 出生年月 ||| 5月18日', '苏素 ||| 血型 ||| O', '苏素 ||| 身高 ||| 175厘米']。这样对吗？	0
我记得惠家康是一名出生于辽宁省沈阳市的足球运动员，他在天津泰达足球俱乐部表现优秀。他的技术特点和位置我记不太清了，另外他曾经效力过哪些球队我也不太确定。我对他的个人信息也有些模糊，比如他的身高和其他一些基本信息。希望你可以帮我补充一下这部分的信息。该问题的答案在知识库中对应的三元组为['惠家康 ||| 国籍 ||| 中国', '惠家康 ||| 运动项目 ||| 足球运动员', '惠家康 ||| 所属运动队 ||| 天津泰达足球俱乐部', '惠家康 ||| 技术特点 ||| 速度', '惠家康 ||| 球场位置 ||| 前锋', '惠家康 ||| 曾效力球队 ||| 深圳红钻足球俱乐部', '惠家康 ||| 身高 ||| 1.80米（5英尺11英寸）']。这样对吗？	1
我记得惠家康是一名出生于辽宁省沈阳市的足球运动员，他在天津泰达足球俱乐部表现优秀。他的技术特点和位置我记不太清了，另外他曾经效力过哪些球队我也不太确定。我对他的个人信息也有些模糊，比如他的身高和其他一些基本信息。希望你可以帮我补充一下这部分的信息。该问题的答案在知识库中对应的三元组为['惠家康 ||| 出生地点 ||| 中国辽宁沈阳', '惠家康 ||| 曾效力球队 ||| 深圳红钻足球俱乐部', '惠家康 ||| 俱乐部资料 ||| 天津泰达', '惠家康 ||| 技术特点 ||| 速度', '惠家康 ||| 位置 ||| 中场', '惠家康 ||| 曾效力球队 ||| 深圳红钻足球俱乐部', '惠家康 ||| 身高 ||| 1.80米（5英尺11英寸）', '惠家康 ||| 籍贯 ||| 沈阳']。这样对吗？	0
我曾看到过不少关于兰吉尔的足球比赛，并对他的中场技术有所了解。然而，关于他的身高、体重，我却记不清楚了。另外，我也不记得他在哪个队伍效力，及他的球衣号码是多少。你能帮我补充这些信息吗？该问题的答案在知识库中对应的三元组为['兰吉尔 ||| 身高 ||| 178cm', '兰吉尔 ||| 体重 ||| 67kg', '兰吉尔 ||| 球衣号码 ||| 11', '兰吉尔 ||| 所属运动队 ||| 卡昂足球俱乐部']。这样对吗？	1
我曾看到过不少关于兰吉尔的足球比赛，并对他的中场技术有所了解。然而，关于他的身高、体重，我却记不清楚了。另外，我也不记得他在哪个队伍效力，及他的球衣号码是多少。你能帮我补充这些信息吗？该问题的答案在知识库中对应的三元组为['兰吉尔 ||| 身高 ||| 178cm', '兰吉尔 ||| 身高 ||| 178cm', '兰吉尔 ||| 身高 ||| 178cm', '兰吉尔 ||| 体重 ||| 67kg', '兰吉尔 ||| 所属运动队 ||| 卡昂足球俱乐部', '兰吉尔 ||| 球衣号码 ||| 11']。这样对吗？	0
钟汉良最爱的花或木都是什么该问题的答案在知识库中对应的三元组为['钟汉良 ||| 喜欢的植物 ||| 蒲公英、伦敦海德公园的大树']。这样对吗？	1
钟汉良最爱的花或木都是什么该问题的答案在知识库中对应的三元组为['钟汉良 ||| 籍贯 ||| 中国广东省惠州市惠阳区', '钟汉良 ||| 爱好 ||| 网球、跑步、摄影、玩计算机剪接及绘图软件']。这样对吗？	0
吴朝的最高领导人是谁？该问题的答案在知识库中对应的三元组为['吴朝 ||| 国家领袖 ||| 吴权等']。这样对吗？	1
吴朝的最高领导人是谁？该问题的答案在知识库中对应的三元组为没有找到该问题对应的知识。这样对吗？	0
歌曲《极爱自己》的监制及rap作词是谁？该问题的答案在知识库中对应的三元组为['极爱自己 ||| 监制 ||| 张国荣']。这样对吗？	1
歌曲《极爱自己》的监制及rap作词是谁？该问题的答案在知识库中对应的三元组为没有找到该问题对应的知识。这样对吗？	0
直继的另一个职业是什么？该问题的答案在知识库中对应的三元组为['直继 ||| 副职业 ||| 边境巡视']。这样对吗？	1
直继的另一个职业是什么？该问题的答案在知识库中对应的三元组为没有找到该问题对应的知识。这样对吗？	0
路易，大王太子的爸爸是谁？该问题的答案在知识库中对应的三元组为['路易，大王太子 ||| 父亲 ||| 路易十四']。这样对吗？	1
路易，大王太子的爸爸是谁？该问题的答案在知识库中对应的三元组为['路易 ||| 出 品 ||| Millimages']。这样对吗？	0
2008年伊拉蒂有多少人丁？该问题的答案在知识库中对应的三元组为['伊拉蒂 ||| 人口（2008） ||| 56,143']。这样对吗？	1
2008年伊拉蒂有多少人丁？该问题的答案在知识库中对应的三元组为['伊拉蒂 ||| 市镇 ||| 市镇']。这样对吗？	0
我正在看韩露的作品《长安幻夜》,里面的角色皇甫端华给我深深的印象。他是左金吾卫中将ar，他有佩刀和“封龙”的印鉴。但我对他的更多信息，如他的正式名字，他有没有同袍，他的作者si谁，出现在shen作品中的信息都不得很了解，希望你能帮我了解更多。该问题的答案在知识库中对应的三元组为['皇甫端华 ||| 别名 ||| 皇甫端华', '皇甫端华 ||| 中文名 ||| 皇甫端华', '皇甫端华 ||| 登场作品 ||| 《长安幻夜》', '皇甫端华 ||| 身份 ||| 左金吾卫中郎将', '皇甫端华 ||| 武器 ||| 佩刀妲己', '皇甫端华 ||| 技能 ||| “封龙”印', '皇甫端华 ||| 姓名 ||| 皇甫端华', '皇甫端华 ||| 所属作品 ||| 《长安幻夜》', '皇甫端华 ||| 作者 ||| 韩露', '皇甫端华 ||| 同伴 ||| 李琅琊']。这样对吗？	1
我正在看韩露的作品《长安幻夜》,里面的角色皇甫端华给我深深的印象。他是左金吾卫中将ar，他有佩刀和“封龙”的印鉴。但我对他的更多信息，如他的正式名字，他有没有同袍，他的作者si谁，出现在shen作品中的信息都不得很了解，希望你能帮我了解更多。该问题的答案在知识库中对应的三元组为['韩露 ||| 职业 ||| 漫画家', '韩露 ||| 职业 ||| 漫画家', '韩露 ||| 中文名 ||| 韩露']。这样对吗？	0
我最近对一位叫做黄吉林的人非常感兴趣，他来自中国的汉族，毕业于浙江大学。然而，我对他的私生活和其他信息知之甚少，比如他的出生日期，身高，以及他的职业。他在腾讯微博有账号吗？他是否有参与过公益活动，他的偶像是谁？如果知道这些信息，能否告诉我？,该问题的答案在知识库中对应的三元组为['黄吉林 ||| 出生日期 ||| 1988年7月5日', '黄吉林 ||| 身高 ||| 174cm', '黄吉林 ||| 职业 ||| 法律', '黄吉林 ||| 腾讯微博 ||| http://t.qq.com/jilin330211925', '黄吉林 ||| 草根公益组织 ||| 任知行公益', '黄吉林 ||| 企业家偶像 ||| 马云']。这样对吗？	1
我最近对一位叫做黄吉林的人非常感兴趣，他来自中国的汉族，毕业于浙江大学。然而，我对他的私生活和其他信息知之甚少，比如他的出生日期，身高，以及他的职业。他在腾讯微博有账号吗？他是否有参与过公益活动，他的偶像是谁？如果知道这些信息，能否告诉我？,该问题的答案在知识库中对应的三元组为['黄吉林 ||| 职业 ||| 法律', '黄吉林 ||| 出生日期 ||| 1988年7月5日', '黄吉林 ||| 身高 ||| 174cm', '黄吉林 ||| 职业 ||| 法律', '黄吉林 ||| 草根公益组织 ||| 任知行公益', '黄吉林 ||| 企业家偶像 ||| 马云']。这样对吗？	0
2006年生活在利卡塔的人一共有多少？该问题的答案在知识库中对应的三元组为['利卡塔 ||| 人口（2006年） ||| 38,812']。这样对吗？	1
2006年生活在利卡塔的人一共有多少？该问题的答案在知识库中对应的三元组为['2006年 ||| 农历天数 ||| 385天']。这样对吗？	0
我听道托马斯·穆勒是那种在球场上总是能找道对方防线空隙的球员。在场的上，他经常扮演怎样的角我色不是很清楚。我一直很好奇他的脚技术球特点，还有他在国家队的表现怎么样。他曾经在pyong俱乐部效力过呢？我对他的更多信息感兴趣，我希望你能帮我解该问题的答案在知识库中对应的三元组为['托马斯·穆勒 ||| 惯用脚 ||| 右脚', '托马斯·穆勒 ||| 位置 ||| 右边前卫、前腰、前锋', '托马斯·穆勒 ||| 技术特点 ||| 无球跑位', '托马斯·穆勒 ||| 国家队出场数 ||| 出场59次', '托马斯·穆勒 ||| 曾效力俱乐 ||| 拜仁慕尼黑青年队（2000－2007）']。这样对吗？	1
我听道托马斯·穆勒是那种在球场上总是能找道对方防线空隙的球员。在场的上，他经常扮演怎样的角我色不是很清楚。我一直很好奇他的脚技术球特点，还有他在国家队的表现怎么样。他曾经在pyong俱乐部效力过呢？我对他的更多信息感兴趣，我希望你能帮我解该问题的答案在知识库中对应的三元组为['托马斯·穆勒 ||| 场上位置 ||| 前锋', '托马斯·穆勒 ||| 身高 ||| 186CM', '托马斯·穆勒 ||| 球衣号码 ||| 25（俱乐部）13（国家队）', '托马斯·穆勒 ||| 国家队进球数 ||| 进22球', '托马斯·穆勒 ||| 曾效力俱乐部 ||| 拜仁慕尼黑青年队（2000－2007）']。这样对吗？	0
陆春龄是一位政党成员，和很多知名政治人物一样，他有着自己独特的人生和价值观。据我所知，他在政治活动中贡献良多，影响深远。然而，关于他出生的具体年份和所属的政党，我没有很清晰的记忆。你能帮我补充一下这部分的信息吗？该问题的答案在知识库中对应的三元组为['陆春龄 ||| 出生年月 ||| 1921年', '陆春龄 ||| 政党 ||| 中国共产党']。这样对吗？	1
陆春龄是一位政党成员，和很多知名政治人物一样，他有着自己独特的人生和价值观。据我所知，他在政治活动中贡献良多，影响深远。然而，关于他出生的具体年份和所属的政党，我没有很清晰的记忆。你能帮我补充一下这部分的信息吗？该问题的答案在知识库中对应的三元组为['陆春龄 ||| 出生年月 ||| 1921年', '陆春龄 ||| 政党 ||| 中国共产党']。这样对吗？	0
温碧霞是一位中国香港的女演员，1966年7月30日生于中国香港。她是个演员，还是歌唱家，有自己的唱片公司，制作过多张音乐专辑。然而，我对她一些细节了解的不够透彻，比如她的三围是多少？她的血型是什么？她的婚姻状态如何？她的出生年月是什么时间？希望你能补充我对这方面信息的不解。该问题的答案在知识库中对应的三元组为['温碧霞 ||| 三围 ||| B85cm W58cm H85cm', '温碧霞 ||| 血型 ||| O型', '温碧霞 ||| 配偶 ||| 何祖光（2000年结婚）', '温碧霞 ||| 出生年月 ||| 1966年7月30日']。这样对吗？	1
温碧霞是一位中国香港的女演员，1966年7月30日生于中国香港。她是个演员，还是歌唱家，有自己的唱片公司，制作过多张音乐专辑。然而，我对她一些细节了解的不够透彻，比如她的三围是多少？她的血型是什么？她的婚姻状态如何？她的出生年月是什么时间？希望你能补充我对这方面信息的不解。该问题的答案在知识库中对应的三元组为['温碧霞 ||| 出生年月 ||| 1966年7月30日', '温碧霞 ||| 三围 ||| B85cm W58cm H85cm', '温碧霞 ||| 配偶 ||| 何祖光（2000年结婚）', '温碧霞 ||| 出生地 ||| 中国香港']。这样对吗？	0
